video,numFrame,seconds,fps,rfps,subset,featureFrame
J0VXY,1078.0,35.92,30.011135857461024,30.011135857461024,training,1042.0800000000002
0W4F6,915.0,30.46,30.039395929087327,30.039395929087327,training,884.54
IKOAX,898.0,29.92,30.013368983957218,30.013368983957218,training,868.08
D87LI,910.0,30.33,30.00329706561161,30.00329706561161,training,879.6700000000001
C1AEV,306.0,29.71,10.299562436889936,10.299562436889936,training,276.29
CP3Q6,846.0,28.21,29.98936547323644,29.98936547323644,training,817.79
52GJU,522.0,21.71,24.04421925380009,24.04421925380009,training,500.28999999999996
AYXFY,216.0,23.17,9.322399654725938,9.322399654725938,training,192.83
3YGOV,229.0,22.29,10.273665320771647,10.273665320771647,training,206.71
CP07P,774.0,30.92,25.03234152652005,25.03234152652005,training,743.0799999999999
M8NEU,757.0,30.25,25.024793388429753,25.024793388429753,training,726.75
4JH6O,936.0,31.17,30.028873917228104,30.028873917228104,training,904.83
F207R,1017.0,40.62,25.036927621861153,25.036927621861153,training,976.38
AK9IB,353.0,34.29,10.294546515018956,10.294546515018956,training,318.71
6MH42,507.0,33.75,15.022222222222222,15.022222222222222,training,473.25
EPKTX,542.0,22.54,24.04614019520852,24.04614019520852,training,519.46
G1A2O,396.0,39.5,10.025316455696203,10.025316455696203,training,356.5
VWAEL,1087.0,36.21,30.019331676332506,30.019331676332506,training,1050.79
MILRI,859.0,28.58,30.05598320503849,30.05598320503849,training,830.42
PHIIX,755.0,25.25,29.900990099009903,29.900990099009903,training,729.75
6CMWO,757.0,31.5,24.03174603174603,24.03174603174603,training,725.5
JW2HC,914.0,30.42,30.04602235371466,30.04602235371466,training,883.5799999999999
6XGUE,1285.0,42.88,29.967350746268654,29.967350746268654,training,1242.12
ZZN85,824.0,27.46,30.007283321194464,30.007283321194464,training,796.54
KSDFR,774.0,30.92,25.03234152652005,25.03234152652005,training,743.0799999999999
W0624,292.0,29.21,9.99657651489216,9.99657651489216,training,262.79
LP47Z,334.0,28.21,11.839773130095711,11.839773130095711,training,305.79
6VM42,177.0,17.12,10.33878504672897,10.33878504672897,training,159.88
W5GEK,915.0,31.0,29.516129032258064,29.516129032258064,training,884.0
537I0,195.0,21.29,9.159229685298262,9.159229685298262,training,173.71
330ZE,678.0,28.21,24.034030485643388,24.034030485643388,training,649.79
7BT7L,739.0,29.5,25.050847457627118,25.050847457627118,training,709.5
OOCOF,876.0,29.71,29.485021878155504,29.485021878155504,training,846.2900000000001
78N0Z,914.0,30.54,29.927963326784546,29.927963326784546,training,883.46
0BWYH,710.0,23.67,29.99577524292353,29.99577524292353,training,686.3299999999999
CZ0MP,851.0,28.38,29.985905567300918,29.985905567300918,training,822.62
TLPMD,725.0,30.33,23.903725684141115,23.903725684141115,training,694.67
K1ADF,935.0,31.21,29.958346683755206,29.958346683755206,training,903.79
I5U4Q,902.0,30.04,30.026631158455395,30.026631158455395,training,871.96
BVHIE,883.0,30.42,29.02695595003287,29.02695595003287,training,852.58
AGZ28,1044.0,34.75,30.0431654676259,30.0431654676259,training,1009.25
0USFX,782.0,26.04,30.03072196620584,30.03072196620584,training,755.96
BIL5H,639.0,21.25,30.070588235294117,30.070588235294117,training,617.75
YMIKV,629.0,30.75,20.45528455284553,20.45528455284553,training,598.25
ALXUC,467.0,15.54,30.051480051480052,30.051480051480052,training,451.46
7GPSY,1210.0,40.29,30.032266070985358,30.032266070985358,training,1169.71
0YTSJ,1113.0,37.08,30.016181229773466,30.016181229773466,training,1075.92
X3EZR,262.0,8.75,29.942857142857143,29.942857142857143,training,253.25
WSZSL,846.0,28.21,29.98936547323644,29.98936547323644,training,817.79
8ZHLV,922.0,30.71,30.022793878215563,30.022793878215563,training,891.29
7WG7A,774.0,30.92,25.03234152652005,25.03234152652005,training,743.0799999999999
CZPU9,851.0,35.42,24.025974025974026,24.025974025974026,training,815.58
4WYQ5,1068.0,35.75,29.874125874125873,29.874125874125873,training,1032.25
B0LK0,1279.0,42.62,30.00938526513374,30.00938526513374,training,1236.3799999999999
HR6MF,777.0,30.08,25.831117021276597,25.831117021276597,training,746.92
02GMI,724.0,30.17,23.997348359297312,23.997348359297312,training,693.8299999999999
Q2U7O,1004.0,33.42,30.04189108318372,30.04189108318372,training,970.58
F0N38,926.0,30.88,29.987046632124354,29.987046632124354,training,895.12
0RSFD,1175.0,39.17,29.99744702578504,29.99744702578504,training,1135.83
3OUXT,1484.0,50.17,29.579429938210083,29.579429938210083,training,1433.83
ZHF60,2008.0,66.96,29.988052568697732,29.988052568697732,training,1941.04
IJZI1,504.0,16.75,30.08955223880597,30.08955223880597,training,487.25
5XEOB,384.0,25.54,15.035238841033673,15.035238841033673,training,358.46
ENJ7V,1185.0,39.79,29.781352098517218,29.781352098517218,training,1145.21
CCN3E,522.0,20.83,25.060009601536247,25.060009601536247,training,501.17
GFX2M,713.0,29.67,24.031007751937985,24.031007751937985,training,683.33
EBMIO,1796.0,59.88,29.993319973279892,29.993319973279892,training,1736.12
K3IGM,981.0,39.21,25.01912777352716,25.01912777352716,training,941.79
7TNNG,1028.0,34.58,29.728166570271835,29.728166570271835,training,993.42
GIC0G,949.0,31.58,30.050664977834074,30.050664977834074,training,917.4200000000001
JC1DV,924.0,30.92,29.88357050452781,29.88357050452781,training,893.0799999999999
EW3VV,1345.0,45.42,29.61250550418318,29.61250550418318,training,1299.5800000000002
HOIKF,514.0,30.75,16.715447154471544,16.715447154471544,training,483.25
RJFT8,1385.0,46.12,30.030355594102343,30.030355594102343,training,1338.8799999999999
MW2TQ,671.0,22.33,30.049261083743843,30.049261083743843,training,648.67
ZAIHG,774.0,30.92,25.03234152652005,25.03234152652005,training,743.0799999999999
IXY95,682.0,22.71,30.03082342580361,30.03082342580361,training,659.2900000000001
UCD2M,203.0,25.25,8.03960396039604,8.03960396039604,training,177.75
038WZ,392.0,13.04,30.061349693251536,30.061349693251536,training,378.96
99WON,825.0,27.58,29.912980420594636,29.912980420594636,training,797.42
J1YJ6,873.0,34.88,25.02866972477064,25.02866972477064,training,838.12
YH0BX,868.0,34.67,25.036054225555233,25.036054225555233,training,833.3299999999999
L1Z8A,1599.0,53.33,29.98312394524658,29.98312394524658,training,1545.67
00T4B,605.0,20.17,29.99504214179474,29.99504214179474,training,584.8299999999999
KKCB9,734.0,24.42,30.057330057330056,30.057330057330056,training,709.58
X73XF,915.0,30.5,30.0,30.0,training,884.5
9LONJ,938.0,31.25,30.016,30.016,training,906.75
H7LQM,1030.0,34.33,30.002912904165456,30.002912904165456,training,995.6700000000001
EUMRR,904.0,34.54,26.172553561088595,26.172553561088595,training,869.46
Y5P4Q,1541.0,51.54,29.899107489328678,29.899107489328678,training,1489.46
144JW,711.0,28.42,25.017593244194227,25.017593244194227,training,682.5799999999999
JUF24,1113.0,37.08,30.016181229773466,30.016181229773466,training,1075.92
YZWQH,764.0,30.5,25.049180327868854,25.049180327868854,training,733.5
W495O,929.0,30.96,30.006459948320412,30.006459948320412,training,898.04
BFVX0,764.0,25.42,30.05507474429583,30.05507474429583,training,738.58
KJ428,762.0,31.71,24.03027436140019,24.03027436140019,training,730.29
SGAGB,904.0,30.12,30.013280212483398,30.013280212483398,training,873.88
W6GTP,945.0,31.46,30.03814367450731,30.03814367450731,training,913.54
07RDG,305.0,29.67,10.27974384900573,10.27974384900573,training,275.33
GA4DZ,992.0,33.12,29.95169082125604,29.95169082125604,training,958.88
1TAMK,537.0,17.88,30.03355704697987,30.03355704697987,training,519.12
ZDZFF,302.0,10.04,30.079681274900402,30.079681274900402,training,291.96000000000004
CI7PQ,999.0,33.46,29.856545128511655,29.856545128511655,training,965.54
5CT0V,958.0,31.92,30.0125313283208,30.0125313283208,training,926.08
GIIMN,941.0,31.33,30.03511011809767,30.03511011809767,training,909.67
PN7CX,418.0,25.25,16.554455445544555,16.554455445544555,training,392.75
IJNBL,1230.0,41.0,30.0,30.0,training,1189.0
6YTAJ,932.0,31.08,29.98712998712999,29.98712998712999,training,900.9200000000001
1PB6T,778.0,25.92,30.01543209876543,30.01543209876543,training,752.08
LR4XI,795.0,26.58,29.909706546275398,29.909706546275398,training,768.4200000000001
3D0WV,911.0,30.33,30.036267721727665,30.036267721727665,training,880.6700000000001
DQ6U7,869.0,28.96,30.006906077348066,30.006906077348066,training,840.0400000000001
Y5PF5,955.0,31.79,30.04089336269267,30.04089336269267,training,923.21
5ADJT,1035.0,34.5,30.0,30.0,training,1000.5
F8A4G,730.0,24.33,30.00411015207563,30.00411015207563,training,705.67
1W2NR,944.0,32.42,29.117828500925352,29.117828500925352,training,911.5799999999999
4CAHN,711.0,28.42,25.017593244194227,25.017593244194227,training,682.5799999999999
151DU,761.0,31.71,23.99873856827499,23.99873856827499,training,729.29
OJLFZ,505.0,33.58,15.038713519952353,15.038713519952353,training,471.41999999999996
ZFZEN,1062.0,44.12,24.070716228467816,24.070716228467816,training,1017.88
N8SO1,850.0,28.88,29.43213296398892,29.43213296398892,training,821.12
2H9YB,794.0,35.0,22.685714285714287,22.685714285714287,training,759.0
YV0ZX,1147.0,38.21,30.01831981156765,30.01831981156765,training,1108.79
17DOT,658.0,21.92,30.018248175182478,30.018248175182478,training,636.0799999999999
5HGHH,959.0,31.96,30.006257822277846,30.006257822277846,training,927.04
EBOJG,1305.0,44.42,29.378658262044123,29.378658262044123,training,1260.58
2RTH2,525.0,31.21,16.821531560397307,16.821531560397307,training,493.78999999999996
6ZSB2,495.0,19.75,25.063291139240505,25.063291139240505,training,475.25
2PMYI,967.0,32.38,29.86411365040148,29.86411365040148,training,934.62
SCOML,657.0,26.25,25.02857142857143,25.02857142857143,training,630.75
O07KU,720.0,23.96,30.05008347245409,30.05008347245409,training,696.0400000000001
HNPC8,752.0,25.04,30.031948881789138,30.031948881789138,training,726.96
2DPEC,919.0,30.62,30.01306335728282,30.01306335728282,training,888.38
PQZBX,495.0,19.75,25.063291139240505,25.063291139240505,training,475.25
URWX9,944.0,31.42,30.044557606619986,30.044557606619986,training,912.58
004QE,918.0,30.58,30.019620667102682,30.019620667102682,training,887.42
76DE2,367.0,24.42,15.028665028665028,15.028665028665028,training,342.58
W2P61,701.0,28.0,25.035714285714285,25.035714285714285,training,673.0
XPOKK,766.0,25.54,29.99216914643696,29.99216914643696,training,740.4599999999999
07LG5,856.0,28.42,30.11963406052076,30.11963406052076,training,827.58
WK6XX,924.0,30.79,30.00974342318935,30.00974342318935,training,893.21
SQKR0,581.0,19.42,29.91761071060762,29.91761071060762,training,561.58
H5ZG9,737.0,30.67,24.029996739484837,24.029996739484837,training,706.3299999999999
JFSJF,780.0,25.96,30.046224961479197,30.046224961479197,training,754.04
PZ0MM,904.0,30.12,30.013280212483398,30.013280212483398,training,873.88
X5QMG,924.0,30.79,30.00974342318935,30.00974342318935,training,893.21
7OXNH,305.0,29.67,10.27974384900573,10.27974384900573,training,275.33
VT64S,534.0,32.04,16.666666666666668,16.666666666666668,training,501.96000000000004
93ESZ,729.0,29.12,25.034340659340657,25.034340659340657,training,699.88
944AK,930.0,30.96,30.03875968992248,30.03875968992248,training,899.04
IGEU5,815.0,27.5,29.636363636363637,29.636363636363637,training,787.5
D8YOL,839.0,29.29,28.644588596790715,28.644588596790715,training,809.71
RJQL6,939.0,31.25,30.048,30.048,training,907.75
F8UU2,1101.0,36.71,29.99182783982566,29.99182783982566,training,1064.29
JOWAU,779.0,25.92,30.05401234567901,30.05401234567901,training,753.0799999999999
CLU7Z,793.0,26.46,29.969765684051396,29.969765684051396,training,766.54
KW0K8,114.0,11.33,10.061782877316858,10.061782877316858,training,102.67
J9BXT,1145.0,38.17,29.99738014147236,29.99738014147236,training,1106.83
R2VY3,190.0,6.33,30.015797788309637,30.015797788309637,training,183.67000000000002
DYWR1,731.0,30.42,24.03024326101249,24.03024326101249,training,700.58
IH3GN,914.0,30.46,30.00656598818122,30.00656598818122,training,883.54
8TIC7,805.0,26.79,30.048525569242255,30.048525569242255,training,778.21
R9NRA,739.0,30.75,24.03252032520325,24.03252032520325,training,708.25
WK5PL,340.0,22.58,15.057573073516387,15.057573073516387,training,317.42
9E89H,1377.0,46.08,29.8828125,29.8828125,training,1330.9199999999998
FQIM2,177.0,5.88,30.102040816326532,30.102040816326532,training,171.12
FTIPX,904.0,30.08,30.053191489361705,30.053191489361705,training,873.9200000000001
GXDGV,1069.0,35.62,30.011229646266145,30.011229646266145,training,1033.38
S0YID,747.0,29.83,25.04190412336574,25.04190412336574,training,717.17
Z0Q5D,212.00000000000003,21.08,10.056925996204935,10.056925996204935,training,190.92000000000002
ZAJG5,928.0,30.92,30.01293661060802,30.01293661060802,training,897.08
NFAA5,939.0,31.25,30.048,30.048,training,907.75
LQ0LM,471.0,31.33,15.033514203638687,15.033514203638687,training,439.67
P7TT1,916.0,30.5,30.0327868852459,30.0327868852459,training,885.5
UCFCB,955.0,31.83,30.003141690229345,30.003141690229345,training,923.17
0M6IY,909.0,30.29,30.0099042588313,30.0099042588313,training,878.71
CV5YJ,1013.0,33.75,30.014814814814816,30.014814814814816,training,979.25
1OVB8,279.0,23.17,12.041432887354336,12.041432887354336,training,255.82999999999998
N513D,911.0,30.38,29.986833443054643,29.986833443054643,training,880.62
XEEDH,916.0,30.54,29.99345121152587,29.99345121152587,training,885.46
CPDJD,985.0,32.83,30.003045994517212,30.003045994517212,training,952.1700000000001
ERGN3,910.0,30.33,30.00329706561161,30.00329706561161,training,879.6700000000001
AZZ7V,513.0,30.75,16.682926829268293,16.682926829268293,training,482.25
VTOBQ,864.0,30.79,28.06105878531991,28.06105878531991,training,833.21
1ZAN8,930.0,30.96,30.03875968992248,30.03875968992248,training,899.04
5SJ89,750.0,31.25,24.0,24.0,training,718.75
T0LOH,645.0,21.5,30.0,30.0,training,623.5
U2VK5,926.0,31.5,29.396825396825395,29.396825396825395,training,894.5
QIBAJ,934.0,31.75,29.41732283464567,29.41732283464567,training,902.25
EGVGL,774.0,32.21,24.02980440856877,24.02980440856877,training,741.7900000000001
QQRP2,905.0,30.17,29.996685449121642,29.996685449121642,training,874.83
2BS0V,821.0,34.17,24.026924202516827,24.026924202516827,training,786.83
YBJJ0,867.9999999999999,36.12,24.031007751937985,24.031007751937985,training,831.88
PIEHJ,1060.0,36.5,29.041095890410958,29.041095890410958,training,1023.5
JQKR5,1260.0,42.0,30.0,30.0,training,1218.0
8IPWO,750.0,31.21,24.030759371996155,24.030759371996155,training,718.79
14Z7D,928.0,30.92,30.01293661060802,30.01293661060802,training,897.08
LBGFT,644.0,21.42,30.06535947712418,30.06535947712418,training,622.5799999999999
UKOAU,760.0,30.38,25.0164581961817,25.0164581961817,training,729.62
A45RV,687.0,22.79,30.144800351031154,30.144800351031154,training,664.21
OADOE,732.0,24.46,29.926410466067047,29.926410466067047,training,707.54
DN0CB,1863.0,77.67,23.986095017381228,23.986095017381228,training,1785.33
2ZXJ5,508.0,16.92,30.023640661938533,30.023640661938533,training,491.08000000000004
58YA5,675.0,26.96,25.037091988130562,25.037091988130562,training,648.04
LRJS4,771.0,25.71,29.98833138856476,29.98833138856476,training,745.29
DZVTI,698.0,29.08,24.002751031636866,24.002751031636866,training,668.92
YPTDT,900.0,29.96,30.040053404539385,30.040053404539385,training,870.04
1KKYX,772.0,25.71,30.02722676001556,30.02722676001556,training,746.2900000000001
4Q3N9,606.0,20.17,30.044620723847295,30.044620723847295,training,585.83
ELRP9,1276.0,42.5,30.023529411764706,30.023529411764706,training,1233.5
S8TT8,987.0,32.88,30.018248175182478,30.018248175182478,training,954.12
D7ICK,517.0,31.0,16.677419354838708,16.677419354838708,training,485.99999999999994
6B9D8,918.0,30.58,30.019620667102682,30.019620667102682,training,887.42
IDFTJ,886.0,29.54,29.99322951929587,29.99322951929587,training,856.4599999999999
26YPV,347.0,21.12,16.429924242424242,16.429924242424242,training,325.88
UT4QT,727.0,30.25,24.03305785123967,24.03305785123967,training,696.75
HTEB3,746.0,24.88,29.983922829581996,29.983922829581996,training,721.12
19BHU,291.0,29.0,10.03448275862069,10.03448275862069,training,262.0
S7FHA,630.0,26.21,24.036627241510875,24.036627241510875,training,603.7900000000001
2SSGN,940.0,31.96,29.41176470588235,29.41176470588235,training,908.04
AD9MO,775.0,25.83,30.003871467286103,30.003871467286103,training,749.17
G0BKH,1068.0,35.58,30.016863406408095,30.016863406408095,training,1032.42
QXEWQ,240.0,9.96,24.096385542168672,24.096385542168672,training,230.04
W3LUB,910.0,30.29,30.042918454935624,30.042918454935624,training,879.71
759UE,693.0,28.83,24.037460978147763,24.037460978147763,training,664.17
HPKU5,524.0,31.38,16.69853409815169,16.69853409815169,training,492.62
BB25Z,905.0,30.17,29.996685449121642,29.996685449121642,training,874.83
U4XV9,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
XF93D,729.0,24.29,30.0123507616303,30.0123507616303,training,704.71
IOZ8J,947.0,31.54,30.02536461636018,30.02536461636018,training,915.46
815KV,801.0,32.0,25.03125,25.03125,training,769.0
AZ5JS,778.0,31.08,25.032175032175033,25.032175032175033,training,746.92
