,frame-init,frame-end,video-frames,time-init,time-end,video-seconds,score,name
92565,15,96,741,0.62,3.98,30.75,0.692635715007782,7J5AA
92555,43,446,741,1.78,18.51,30.75,0.6883835196495056,7J5AA
92587,66,476,917,2.20,15.85,30.54,0.5866893529891968,CK0FH
92580,48,145,917,1.60,4.83,30.54,0.5275471806526184,CK0FH
92595,186,230,917,6.19,7.66,30.54,0.5130451917648315,CK0FH
92633,364,499,1080,12.13,16.63,36.00,0.6738793253898621,NYXJ6
92608,167,470,1080,5.57,15.67,36.00,0.665188729763031,NYXJ6
92636,234,470,1080,7.80,15.67,36.00,0.6397533416748047,NYXJ6
92651,66,469,1164,2.20,15.63,38.79,0.7626399993896484,A3M94
92668,240,496,1164,8.00,16.53,38.79,0.6562098264694214,A3M94
92660,394,506,1164,13.13,16.86,38.79,0.6506833434104919,A3M94
92680,9,47,938,0.30,1.57,31.25,0.6567444801330566,1DL0E
92693,18,77,938,0.60,2.57,31.25,0.6425538659095764,1DL0E
92683,77,481,938,2.57,16.02,31.25,0.6384679675102234,1DL0E
92704,179,485,874,6.06,16.41,29.58,0.7717325687408447,5D351
92715,64,466,874,2.17,15.77,29.58,0.7283691167831421,5D351
92732,217,488,874,7.34,16.52,29.58,0.7159179449081421,5D351
92765,269,319,759,8.96,10.63,25.29,0.5870733261108398,35W7G
92757,23,68,759,0.77,2.27,25.29,0.5426177978515625,35W7G
92742,251,289,759,8.36,9.63,25.29,0.506049633026123,35W7G
92779,57,463,967,1.90,15.44,32.25,0.7353543639183044,ENDIE
92772,17,152,967,0.57,5.07,32.25,0.6127268075942993,ENDIE
92789,12,99,967,0.40,3.30,32.25,0.5812852382659912,ENDIE
92811,64,295,295,2.66,12.25,12.25,0.6133518218994141,JX8SN
92812,117,263,295,4.86,10.92,12.25,0.6110245585441589,JX8SN
92826,98,149,295,4.07,6.19,12.25,0.5717777013778687,JX8SN
92857,343,490,699,11.43,16.33,23.29,0.7992709875106812,QRR1S
92849,177,322,699,5.90,10.73,23.29,0.759458601474762,QRR1S
92853,13,77,699,0.43,2.57,23.29,0.6985222697257996,QRR1S
92889,380,495,728,15.83,20.62,30.33,0.6788841485977173,3UZ88
92885,10,79,728,0.42,3.29,30.33,0.6529678106307983,3UZ88
92875,84,483,728,3.50,20.12,30.33,0.6390803456306458,3UZ88
92921,359,493,932,11.97,16.44,31.08,0.7478044629096985,JQHIC
92908,125,255,932,4.17,8.50,31.08,0.6906009912490845,JQHIC
92903,333,419,932,11.10,13.97,31.08,0.6860312223434448,JQHIC
92940,141,298,1439,4.80,10.15,49.00,0.6572901606559753,EED7D
92953,352,513,1439,11.99,17.47,49.00,0.6035147905349731,EED7D
92939,77,490,1439,2.62,16.69,49.00,0.4745790958404541,EED7D
92988,226,388,388,15.02,25.79,25.79,0.7688106894493103,BMVXJ
92989,220,356,388,14.62,23.66,25.79,0.7262998223304749,BMVXJ
92960,174,388,388,11.57,25.79,25.79,0.7076922655105591,BMVXJ
93003,70,474,742,2.91,19.73,30.88,0.6948361992835999,6BUU6
93020,243,477,742,10.11,19.85,30.88,0.5770541429519653,6BUU6
92992,180,472,742,7.49,19.64,30.88,0.5222516655921936,6BUU6
93045,22,78,881,0.73,2.60,29.33,0.7099288702011108,Y7WEK
93032,12,51,881,0.40,1.70,29.33,0.6279825568199158,Y7WEK
93049,375,496,881,12.48,16.51,29.33,0.5773049592971802,Y7WEK
93063,344,426,1072,11.47,14.21,35.75,0.6537412405014038,NSF4N
93081,375,491,1072,12.51,16.37,35.75,0.6329599618911743,NSF4N
93084,294,442,1072,9.80,14.74,35.75,0.5817018747329712,NSF4N
93113,399,486,916,13.30,16.20,30.54,0.7276403903961182,3NE5P
93108,421,498,916,14.04,16.60,30.54,0.6584883332252502,3NE5P
93107,175,228,916,5.83,7.60,30.54,0.6424832344055176,3NE5P
93148,197,499,907,6.57,16.64,30.25,0.7392632961273193,ZRBO7
93145,307,505,907,10.24,16.84,30.25,0.7068021297454834,ZRBO7
93131,59,462,907,1.97,15.41,30.25,0.6839483976364136,ZRBO7
93177,393,494,690,13.72,17.24,24.08,0.6795663833618164,Y3QYR
93172,428,499,690,14.94,17.41,24.08,0.6574469804763794,Y3QYR
93158,238,288,690,8.31,10.05,24.08,0.5478043556213379,Y3QYR
93195,72,474,806,2.40,15.81,26.88,0.7430666089057922,18CTK
93212,257,492,806,8.57,16.41,26.88,0.6721072196960449,18CTK
93209,342,505,806,11.41,16.84,26.88,0.6175733804702759,18CTK
93236,447,500,1005,14.90,16.67,33.50,0.703968346118927,BGKCD
93237,30,85,1005,1.00,2.83,33.50,0.675255298614502,BGKCD
93218,208,255,1005,6.93,8.50,33.50,0.6682144403457642,BGKCD
93265,138,419,721,4.59,13.95,24.00,0.7349945306777954,DK1F7
93259,50,450,721,1.66,14.98,24.00,0.7143827080726624,DK1F7
93276,220,501,721,7.32,16.68,24.00,0.7100667357444763,DK1F7
93307,322,376,1138,10.74,12.54,37.96,0.729507327079773,GYAR9
93287,340,410,1138,11.34,13.68,37.96,0.6386664509773254,GYAR9
93301,14,81,1138,0.47,2.70,37.96,0.4921547472476959,GYAR9
93320,8,45,543,0.48,2.72,32.79,0.7045568823814392,25O6O
93340,282,427,543,17.03,25.79,32.79,0.6820391416549683,25O6O
93319,332,420,543,20.05,25.36,32.79,0.680576741695404,25O6O
93355,56,461,724,2.33,19.18,30.12,0.7131685018539429,56LMQ
93369,348,502,724,14.48,20.88,30.12,0.6908725500106812,56LMQ
93372,247,493,724,10.28,20.51,30.12,0.6418509483337402,56LMQ
93387,46,454,594,2.87,28.34,37.08,0.6031606197357178,S1LQF
93401,361,495,594,22.54,30.90,37.08,0.54447340965271,S1LQF
93380,25,139,594,1.56,8.68,37.08,0.5297622680664062,S1LQF
93408,168,484,928,5.74,16.54,31.71,0.7623664140701294,D740L
93436,236,475,928,8.06,16.23,31.71,0.7564010620117188,D740L
93433,332,498,928,11.34,17.02,31.71,0.7276716828346252,D740L
93468,209,496,1172,7.01,16.64,39.33,0.790213942527771,XHGV7
93447,251,500,1172,8.42,16.78,39.33,0.7471086978912354,XHGV7
93451,73,476,1172,2.45,15.97,39.33,0.7123087644577026,XHGV7
93493,12,64,540,0.48,2.55,21.54,0.614787757396698,LDL8D
93479,357,406,540,14.24,16.19,21.54,0.5097648501396179,LDL8D
93480,5,44,540,0.20,1.76,21.54,0.5013400316238403,LDL8D
93512,3,36,370,0.10,1.20,12.29,0.6637498140335083,D6161
93525,14,57,370,0.47,1.89,12.29,0.5379699468612671,D6161
93530,99,131,370,3.29,4.35,12.29,0.4145303964614868,D6161
93561,341,501,624,14.19,20.84,25.96,0.7200255393981934,V7PGV
93547,51,449,624,2.12,18.68,25.96,0.711664080619812,V7PGV
93564,251,484,624,10.44,20.14,25.96,0.705878734588623,V7PGV
93596,245,434,469,16.32,28.92,31.25,0.6841138601303101,SMVKB
93568,197,401,469,13.13,26.72,31.25,0.6583545207977295,SMVKB
93579,38,441,469,2.53,29.38,31.25,0.6361042261123657,SMVKB
93628,261,446,992,8.70,14.87,33.08,0.6972825527191162,AHL6X
93611,78,479,992,2.60,15.97,33.08,0.6701442003250122,AHL6X
93600,202,431,992,6.74,14.37,33.08,0.6275354027748108,AHL6X
93649,195,278,742,6.49,9.26,24.71,0.6722957491874695,SJ6X6
93644,155,243,742,5.16,8.09,24.71,0.6221328973770142,SJ6X6
93639,326,401,742,10.86,13.35,24.71,0.6012082099914551,SJ6X6
93675,51,450,898,2.12,18.73,37.38,0.6928361058235168,RDHNQ
93669,37,228,898,1.54,9.49,37.38,0.6435045003890991,RDHNQ
93664,168,447,898,6.99,18.61,37.38,0.600665807723999,RDHNQ
93701,64,181,940,2.13,6.02,31.29,0.6984520554542542,IX12S
93700,54,151,940,1.80,5.03,31.29,0.6334410905838013,IX12S
93707,65,469,940,2.16,15.61,31.29,0.6316174864768982,IX12S
93735,282,484,507,11.72,20.12,21.08,0.7324069738388062,4NIBA
93753,329,499,507,13.68,20.75,21.08,0.7305275201797485,4NIBA
93737,102,245,507,4.24,10.19,21.08,0.7262929677963257,4NIBA
93771,63,472,1081,2.10,15.74,36.04,0.662177562713623,8175C
93760,198,453,1081,6.60,15.10,36.04,0.6062142848968506,8175C
93788,240,464,1081,8.00,15.47,36.04,0.5957872271537781,8175C
93796,51,129,933,1.70,4.30,31.08,0.6666936874389648,DKR7B
93817,339,505,933,11.29,16.82,31.08,0.6633835434913635,DKR7B
93797,52,181,933,1.73,6.03,31.08,0.56327885389328,DKR7B
93852,235,440,524,14.09,26.38,31.42,0.7109572291374207,RFMRB
93835,47,442,524,2.82,26.50,31.42,0.7045811414718628,RFMRB
93824,174,438,524,10.43,26.26,31.42,0.6943995952606201,RFMRB
93881,326,506,718,10.86,16.86,23.92,0.699407160282135,RRFE7
93884,227,506,718,7.56,16.86,23.92,0.6509857177734375,RRFE7
93867,74,477,718,2.47,15.89,23.92,0.6469192504882812,RRFE7
93913,366,485,919,12.23,16.21,30.71,0.6825175285339355,5B8M5
93900,148,237,919,4.95,7.92,30.71,0.6789742708206177,5B8M5
93895,338,422,919,11.29,14.10,30.71,0.5788694024085999,5B8M5
93931,68,474,557,3.87,26.98,31.71,0.6826961040496826,OUBUX
93925,50,180,557,2.85,10.25,31.71,0.606889009475708,OUBUX
93924,49,140,557,2.79,7.97,31.71,0.6011714935302734,OUBUX
93977,348,504,923,11.59,16.79,30.75,0.7264974117279053,3W6CP
93963,69,480,923,2.30,15.99,30.75,0.5253275632858276,3W6CP
93969,167,336,923,5.56,11.19,30.75,0.5017815828323364,3W6CP
94009,345,502,615,13.84,20.14,24.67,0.7577720284461975,L071S
94004,369,500,615,14.80,20.06,24.67,0.7341025471687317,L071S
94005,26,88,615,1.04,3.53,24.67,0.7015111446380615,L071S
94021,76,169,889,2.53,5.62,29.58,0.6514685153961182,JZ46A
94042,94,161,889,3.13,5.36,29.58,0.6364880800247192,JZ46A
94020,70,144,889,2.33,4.79,29.58,0.6242271661758423,JZ46A
94073,400,479,959,13.31,15.94,31.92,0.672461986541748,5HJ2H
94068,422,500,959,14.05,16.64,31.92,0.653147280216217,5HJ2H
94069,21,80,959,0.70,2.66,31.92,0.6146957278251648,5HJ2H
94105,375,496,902,12.51,16.54,30.08,0.5692808628082275,5N7EW
94091,55,466,902,1.83,15.54,30.08,0.568315863609314,5N7EW
94084,56,138,902,1.87,4.60,30.08,0.5594128370285034,5N7EW
94123,63,466,699,2.10,15.53,23.29,0.7026252746582031,5ZDNU
94140,245,468,699,8.16,15.59,23.29,0.6926635503768921,5ZDNU
94112,171,455,699,5.70,15.16,23.29,0.6554410457611084,5ZDNU
94172,294,429,1029,10.92,15.93,38.21,0.6749688386917114,RS9D9
94151,339,420,1029,12.59,15.60,38.21,0.6734118461608887,RS9D9
94169,380,499,1029,14.11,18.53,38.21,0.672625720500946,RS9D9
94185,124,186,920,4.13,6.20,30.67,0.6500202417373657,JWPS5
94188,136,237,920,4.53,7.90,30.67,0.6485300660133362,JWPS5
94201,381,494,920,12.70,16.47,30.67,0.6263463497161865,JWPS5
94216,4,45,238,0.13,1.50,7.92,0.678829550743103,11HOM
94229,11,68,238,0.37,2.26,7.92,0.6558599472045898,11HOM
94234,93,137,238,3.09,4.56,7.92,0.6177043914794922,11HOM
94251,56,458,529,3.36,27.45,31.71,0.7119503617286682,E5518
94268,213,489,529,12.77,29.31,31.71,0.6543250679969788,E5518
94240,154,486,529,9.23,29.13,31.71,0.6381175518035889,E5518
94300,251,439,514,16.30,28.51,33.38,0.6963649988174438,JFU3J
94272,202,432,514,13.12,28.05,33.38,0.6547918319702148,JFU3J
94283,78,477,514,5.07,30.98,33.38,0.6546225547790527,JFU3J
94315,39,436,930,1.30,14.51,30.96,0.6867698431015015,2MDHE
94328,10,298,930,0.33,9.92,30.96,0.6610070466995239,2MDHE
94309,19,251,930,0.63,8.36,30.96,0.6470595598220825,2MDHE
94357,14,66,878,0.47,2.20,29.25,0.7082719802856445,WMD0E
94344,8,46,878,0.27,1.53,29.25,0.620564341545105,WMD0E
94347,80,487,878,2.67,16.22,29.25,0.35675865411758423,WMD0E
94379,56,150,150,1.85,4.96,4.96,0.6327681541442871,G8V6N
94389,7,80,150,0.23,2.65,4.96,0.6029435396194458,G8V6N
94376,4,56,150,0.13,1.85,4.96,0.581789493560791,G8V6N
94417,198,283,507,6.59,9.42,16.88,0.7735159397125244,GR5N6
94402,191,252,507,6.36,8.39,16.88,0.7177245616912842,GR5N6
94420,400,497,507,13.32,16.55,16.88,0.6910099983215332,GR5N6
94439,318,430,483,10.59,14.32,16.08,0.7196177244186401,GC1Q1
94457,365,483,483,12.15,16.08,16.08,0.71354079246521,GC1Q1
94444,121,260,483,4.03,8.66,16.08,0.6858647465705872,GC1Q1
94469,66,161,994,2.21,5.39,33.25,0.6406536102294922,M4FW0
94484,418,501,994,13.98,16.76,33.25,0.6320304870605469,M4FW0
94468,61,135,994,2.04,4.52,33.25,0.6282116174697876,M4FW0
94524,249,428,828,9.95,17.10,33.08,0.7198807001113892,ICXAE
94525,244,342,828,9.75,13.66,33.08,0.6459174156188965,ICXAE
94523,262,370,828,10.47,14.78,33.08,0.6113644242286682,ICXAE
94547,181,227,1075,6.03,7.56,35.79,0.6703531742095947,CGPBZ
94548,455,500,1075,15.15,16.65,35.79,0.6347872018814087,CGPBZ
94553,405,456,1075,13.48,15.18,35.79,0.619792640209198,CGPBZ
94566,237,283,369,9.85,11.76,15.33,0.5588161945343018,3D94R
94571,50,369,369,2.08,15.33,15.33,0.5174461603164673,3D94R
94568,3,41,369,0.12,1.70,15.33,0.5129864811897278,3D94R
94599,274,451,836,9.12,15.01,27.83,0.7290236949920654,MBL7E
94603,70,471,836,2.33,15.68,27.83,0.7266478538513184,MBL7E
94620,238,484,836,7.92,16.11,27.83,0.7206230163574219,MBL7E
94649,352,502,919,11.73,16.73,30.62,0.46834924817085266,TCCQL
94635,86,485,919,2.87,16.16,30.62,0.4018198251724243,TCCQL
94645,19,74,919,0.63,2.47,30.62,0.28168827295303345,TCCQL
94685,271,329,354,9.03,10.96,11.79,0.6425774097442627,0OE6M
94682,96,149,354,3.20,4.96,11.79,0.5946962833404541,0OE6M
94664,3,35,354,0.10,1.17,11.79,0.5849687457084656,0OE6M
94713,326,507,778,10.86,16.89,25.92,0.6394549608230591,EKLVV
94708,363,505,778,12.09,16.82,25.92,0.619981050491333,EKLVV
94699,77,481,778,2.57,16.03,25.92,0.6070324778556824,EKLVV
94748,221,493,914,7.37,16.43,30.46,0.7556991577148438,1THHL
94731,55,452,914,1.83,15.06,30.46,0.7441564798355103,1THHL
94720,176,498,914,5.87,16.60,30.46,0.717548131942749,1THHL
94773,17,65,900,0.57,2.17,30.00,0.7239457368850708,LRLNC
94760,9,45,900,0.30,1.50,30.00,0.6883255839347839,LRLNC
94777,383,500,900,12.77,16.67,30.00,0.48421239852905273,LRLNC
94795,66,468,1818,2.20,15.59,60.58,0.7650238275527954,WCIBT
94812,244,510,1818,8.13,16.99,60.58,0.648216962814331,WCIBT
94784,169,514,1818,5.63,17.13,60.58,0.598797619342804,WCIBT
94836,377,462,462,12.55,15.38,15.38,0.6229827404022217,LB006
94841,351,462,462,11.68,15.38,15.38,0.6226891279220581,LB006
94827,55,462,462,1.83,15.38,15.38,0.5532379746437073,LB006
94875,282,379,531,9.38,12.61,17.67,0.8218463659286499,BQAUC
94857,107,201,531,3.56,6.69,17.67,0.7669975757598877,BQAUC
94876,274,419,531,9.12,13.94,17.67,0.7034995555877686,BQAUC
94887,330,429,937,11.01,14.31,31.25,0.6995415687561035,N3SBJ
94905,360,485,937,12.01,16.18,31.25,0.6083928346633911,N3SBJ
94889,123,218,937,4.10,7.27,31.25,0.5838145613670349,N3SBJ
94933,18,76,1133,0.60,2.53,37.75,0.6315483450889587,1HAYV
94923,82,485,1133,2.73,16.16,37.75,0.6180641651153564,1HAYV
94920,12,52,1133,0.40,1.73,37.75,0.6129757761955261,1HAYV
94972,197,491,653,6.56,16.35,21.75,0.7543656826019287,V7LTE
94944,164,490,653,5.46,16.32,21.75,0.7512924075126648,V7LTE
94955,48,452,653,1.60,15.06,21.75,0.7025926113128662,V7LTE
94993,176,339,537,10.56,20.33,32.21,0.7122824192047119,F6PKX
94997,10,63,537,0.60,3.78,32.21,0.6745544672012329,F6PKX
94982,195,323,537,11.70,19.37,32.21,0.673972487449646,F6PKX
95019,70,473,1817,1.17,7.89,30.29,0.7290594577789307,82ZNR
95036,233,499,1817,3.88,8.32,30.29,0.6744895577430725,82ZNR
95008,173,500,1817,2.88,8.34,30.29,0.6458542346954346,82ZNR
95042,193,244,656,7.71,9.75,26.21,0.7628493905067444,XF28F
95065,422,483,656,16.86,19.30,26.21,0.7302578687667847,XF28F
95060,440,496,656,17.58,19.82,26.21,0.7236882448196411,XF28F
95083,102,493,780,4.24,20.52,32.46,0.4935782551765442,SV7U3
95097,360,504,780,14.98,20.97,32.46,0.4300857186317444,SV7U3
95092,412,504,780,17.15,20.97,32.46,0.4021935760974884,SV7U3
95121,180,335,1062,6.00,11.16,35.38,0.7090317010879517,83KZR
95115,53,460,1062,1.77,15.32,35.38,0.6552045345306396,83KZR
95104,174,435,1062,5.80,14.49,35.38,0.6368294358253479,83KZR
95141,76,173,932,2.53,5.77,31.08,0.6867942214012146,MR8CK
95164,288,435,932,9.60,14.51,31.08,0.6480605602264404,MR8CK
95140,68,136,932,2.27,4.54,31.08,0.6368716955184937,MR8CK
95189,18,64,913,0.60,2.13,30.42,0.6193668842315674,R3Z2O
95176,9,43,913,0.30,1.43,30.42,0.5822613835334778,R3Z2O
95193,366,502,913,12.19,16.73,30.42,0.5431541204452515,R3Z2O
95227,313,365,929,10.42,12.15,30.92,0.6810882091522217,DNWCR
95221,41,77,929,1.36,2.56,30.92,0.6664401888847351,DNWCR
95204,61,97,929,2.03,3.23,30.92,0.6144615411758423,DNWCR
95249,180,320,604,7.49,13.31,25.12,0.6802890300750732,HOGVD
95243,65,468,604,2.70,19.46,25.12,0.6558009386062622,HOGVD
95234,184,267,604,7.65,11.10,25.12,0.6548762321472168,HOGVD
95285,17,65,772,0.68,2.60,30.83,0.6652350425720215,RO8N5
95272,7,42,772,0.28,1.68,30.83,0.6568523645401001,RO8N5
95289,390,493,772,15.57,19.69,30.83,0.654098629951477,RO8N5
95324,223,401,401,7.41,13.33,13.33,0.6768535375595093,KAQNT
95307,70,401,401,2.33,13.33,13.33,0.6540910005569458,KAQNT
95296,166,401,401,5.52,13.33,13.33,0.6349895000457764,KAQNT
95349,13,87,909,0.43,2.90,30.29,0.5780535936355591,GCK0H
95348,423,504,909,14.10,16.79,30.29,0.4615286588668823,GCK0H
95339,77,487,909,2.57,16.23,30.29,0.4593856930732727,GCK0H
95388,244,492,833,8.13,16.39,27.75,0.765505313873291,41ZY4
95371,72,470,833,2.40,15.66,27.75,0.7296773791313171,41ZY4
95367,280,483,833,9.33,16.09,27.75,0.7056186199188232,41ZY4
95403,46,451,529,2.76,27.03,31.71,0.5593593120574951,T82IE
95417,378,460,529,22.66,27.57,31.71,0.5099533796310425,T82IE
95412,412,497,529,24.70,29.79,31.71,0.481378972530365,T82IE
95436,123,292,958,4.14,9.83,32.25,0.7213704586029053,GW2Y8
95449,339,504,958,11.41,16.97,32.25,0.6575716137886047,GW2Y8
95435,85,485,958,2.86,16.33,32.25,0.5905438661575317,GW2Y8
95467,56,460,1252,1.90,15.64,42.58,0.7199848890304565,WVNBE
95484,213,501,1252,7.24,17.04,42.58,0.7033905982971191,WVNBE
95456,144,503,1252,4.90,17.11,42.58,0.6810080409049988,WVNBE
95505,173,276,479,7.19,11.48,19.92,0.7206833958625793,83V0A
95500,156,224,479,6.49,9.32,19.92,0.7027643918991089,83V0A
95507,173,228,479,7.19,9.48,19.92,0.632618248462677,83V0A
95545,368,492,634,18.41,24.61,31.71,0.7468081712722778,AKALB
95527,338,426,634,16.91,21.31,31.71,0.6576136946678162,AKALB
95540,406,496,634,20.31,24.81,31.71,0.6148644089698792,AKALB
95563,81,483,607,2.70,16.08,20.21,0.6576747298240662,A10NL
95577,354,501,607,11.79,16.68,20.21,0.5472486019134521,A10NL
95580,231,492,607,7.69,16.38,20.21,0.5118157863616943,A10NL
95595,54,464,905,1.80,15.44,30.12,0.6583249568939209,K9GJF
95604,427,501,905,14.21,16.67,30.12,0.6107057929039001,K9GJF
95609,368,500,905,12.25,16.64,30.12,0.5701038241386414,K9GJF
95624,5,38,454,0.33,2.52,30.08,0.6800366640090942,TS75H
95636,444,454,454,29.42,30.08,30.08,0.6650615930557251,TS75H
95637,18,64,454,1.19,4.24,30.08,0.6090499758720398,TS75H
95676,261,427,907,8.70,14.24,30.25,0.7560755014419556,ZCH7N
95653,51,203,907,1.70,6.77,30.25,0.7327189445495605,ZCH7N
95652,41,170,907,1.37,5.67,30.25,0.7105790972709656,ZCH7N
95708,208,484,642,6.93,16.12,21.38,0.8244320154190063,ZYDGF
95680,163,488,642,5.43,16.25,21.38,0.785213053226471,ZYDGF
95691,60,467,642,2.00,15.55,21.38,0.6698580980300903,ZYDGF
95739,307,374,945,10.26,12.50,31.58,0.7707780599594116,L4DUU
95719,328,401,945,10.96,13.40,31.58,0.6926387548446655,L4DUU
95733,17,76,945,0.57,2.54,31.58,0.6121554374694824,L4DUU
95772,232,458,926,7.72,15.25,30.83,0.6239911317825317,S5NC8
95769,329,499,926,10.95,16.61,30.83,0.6002126336097717,S5NC8
95751,311,419,926,10.35,13.95,30.83,0.5844885110855103,S5NC8
95801,372,494,649,12.39,16.46,21.62,0.7252285480499268,DAJT8
95804,284,426,649,9.46,14.19,21.62,0.6217643022537231,DAJT8
95787,86,486,649,2.86,16.19,21.62,0.589036226272583,DAJT8
95833,387,480,935,15.47,19.19,37.38,0.7656272649765015,OXC4X
95815,370,416,935,14.79,16.63,37.38,0.7000619769096375,OXC4X
95829,32,83,935,1.28,3.32,37.38,0.6536501049995422,OXC4X
95847,343,429,923,11.43,14.29,30.75,0.7116385698318481,E7FGK
95868,300,436,923,9.99,14.53,30.75,0.6865200996398926,E7FGK
95865,384,488,923,12.79,16.26,30.75,0.6784214973449707,E7FGK
95900,249,448,919,8.29,14.91,30.58,0.6902284622192383,F9RY4
95883,72,474,919,2.40,15.77,30.58,0.6784899234771729,F9RY4
95872,201,449,919,6.69,14.94,30.58,0.6665060520172119,F9RY4
95910,219,224,224,21.88,22.38,22.38,0.6175636053085327,BIV8M
95904,218,224,224,21.78,22.38,22.38,0.6137692928314209,BIV8M
95915,43,224,224,4.30,22.38,22.38,0.5932948589324951,BIV8M
95964,239,433,471,15.90,28.80,31.33,0.6700108051300049,M5S4U
95947,64,459,471,4.26,30.53,31.33,0.6661598682403564,M5S4U
95936,155,440,471,10.31,29.27,31.33,0.6448134183883667,M5S4U
95993,381,496,576,15.21,19.81,23.00,0.7470581531524658,TCM46
95988,399,500,576,15.93,19.97,23.00,0.6481208801269531,TCM46
95989,8,96,576,0.32,3.83,23.00,0.5498546957969666,TCM46
96007,315,415,773,10.49,13.82,25.75,0.766578733921051,8BBX0
96009,117,209,773,3.90,6.96,25.75,0.7462900876998901,8BBX0
96025,339,496,773,11.29,16.52,25.75,0.5839018821716309,8BBX0
96057,369,494,720,15.38,20.58,30.00,0.5709426403045654,ZKOCS
96043,54,464,720,2.25,19.33,30.00,0.5382372140884399,ZKOCS
96044,112,285,720,4.67,11.88,30.00,0.5375046730041504,ZKOCS
96089,322,505,859,12.87,20.18,34.33,0.565089225769043,UPJWV
96075,54,463,859,2.16,18.50,34.33,0.526954174041748,UPJWV
96069,25,256,859,1.00,10.23,34.33,0.41065359115600586,UPJWV
96107,43,354,354,4.30,35.38,35.38,0.6320161819458008,G71VM
96100,10,147,354,1.00,14.69,35.38,0.5992177724838257,G71VM
96117,5,107,354,0.50,10.69,35.38,0.5207369923591614,G71VM
96128,135,495,971,4.49,16.48,32.33,0.7473427057266235,5NF0R
96156,195,500,971,6.49,16.65,32.33,0.709871768951416,5NF0R
96139,61,457,971,2.03,15.22,32.33,0.7033723592758179,5NF0R
96166,236,304,1008,7.85,10.12,33.54,0.690485954284668,IXL74
96171,55,459,1008,1.83,15.27,33.54,0.6200978755950928,IXL74
96189,251,329,1008,8.35,10.95,33.54,0.6139599084854126,IXL74
96203,62,463,954,2.06,15.41,31.75,0.7291669845581055,XTHL8
96220,242,475,954,8.05,15.81,31.75,0.6810020208358765,XTHL8
96192,168,472,954,5.59,15.71,31.75,0.6382533311843872,XTHL8
96252,217,488,962,7.23,16.25,32.04,0.7770789861679077,TJKGJ
96231,256,481,962,8.53,16.02,32.04,0.7508600950241089,TJKGJ
96249,285,501,962,9.49,16.69,32.04,0.7298474311828613,TJKGJ
96273,222,338,1094,7.41,11.28,36.50,0.8528882265090942,TPHRR
96285,231,344,1094,7.71,11.48,36.50,0.8034624457359314,TPHRR
96262,228,318,1094,7.61,10.61,36.50,0.8028379678726196,TPHRR
96313,398,484,735,16.56,20.14,30.58,0.7039570808410645,GQCUX
96309,17,88,735,0.71,3.66,30.58,0.6920541524887085,GQCUX
96296,11,65,735,0.46,2.70,30.58,0.6629148721694946,GQCUX
96324,55,140,743,2.29,5.83,30.92,0.5190759897232056,0WLCJ
